reviewerID,reviewerName,date(YYYYMMDD),reviewCount,Avgrating,avg_wordcount,sum_helpful_votes,sum_unhelpful_votes,overall_helpfulness
A1TLKLFUROWCJP,"Ruben Dario Hiciano ""Music Maven""",20050827,39,4.153846153846154,55.69230769230769,124,24,100
A1TND9THMFVTQG,"Denver Consumer ""bluetinkerbell""",20051121,26,3.3076923076923075,87.34615384615384,58,44,14
A1TNG2A1GAG14B,Philip Greenspun,20011001,38,3.4210526315789473,156.97368421052633,345,239,106
A1TNK6MP89YXY2,Jamie Wilson,20020202,26,3.9615384615384617,432.38461538461536,382,27,355
A1TO6BO58N6PHJ,"AJC ""Average Joe Consumer""",20080927,26,4.1923076923076925,166.0,25,2,23
A1TP2RW7KDI5AZ,"John Werner ""JWW""",20050123,36,4.111111111111111,359.0833333333333,53,24,29
A1TPQIM8DOH9JN,"Karl Stocker ""pixeltek""",20060215,23,4.565217391304348,106.21739130434783,49,7,42
A1TPV4UQMV4WR2,"I. Siddiqui ""IAS""",20070313,30,4.933333333333334,152.7,86,7,79
A1TPW86OHXTXFC,"prisrob ""pris,""",20090705,34,4.029411764705882,226.85294117647058,183,11,172
A1TPZY6UK553OI,"Erik R. Tank ""Erik Tank""",20060824,23,4.6521739130434785,134.2608695652174,37,18,19
A1TPZZ9HDPBBS0,Trelor,20130801,27,4.592592592592593,58.18518518518518,4,2,2
A1TQBAHI3M4ZBQ,"Jeffrey A. Hensley ""Hensley's Bluegrass Music""",20080602,55,4.781818181818182,68.32727272727273,117,5,112
A1TQZUSOU22E9M,Sidarta Tanu,20060930,112,4.607142857142857,314.0267857142857,4503,163,4340
A1TR1KNR3VKPHY,OkinawanMatt,20111031,29,3.5172413793103448,461.44827586206895,392,27,365
A1TR1R2QKWRSRA,"D. Chou ""THE Savvy Consumer""",20040523,52,3.730769230769231,248.75,115,17,98
A1TR3G8YUR8QMG,Cecil,20081218,21,3.380952380952381,243.33333333333334,91,8,83
A1TR88P7O27MDJ,"Cory J. Trese ""Android Game Developer""",20060322,27,4.407407407407407,46.7037037037037,376,77,299
A1TS45JWJVOSSW,"Duane Sparks ""Duane""",20081127,37,4.324324324324325,92.86486486486487,36,50,-14
A1TT4CY55WLHAR,anonymous,20090626,37,3.7567567567567566,260.0810810810811,148,76,72
A1TT5YBX2MXKQX,Jim Tice,20070512,44,3.590909090909091,27.227272727272727,18,25,-7
A1TUUSQODOPXOE,"Frank Forrest ""Quasar""",20001209,29,4.206896551724138,449.7586206896552,358,31,327
A1TUYFEAE1CH93,dennis,20120313,25,2.84,123.12,60,209,-149
A1TV5620JELC88,JM,20060520,21,2.5238095238095237,235.57142857142858,205,29,176
A1TVTDKNMSQ7XU,Grandpa Pipes,20080513,30,4.166666666666667,90.9,129,35,94
A1TWV6DKAUUVDQ,Robert S. Papps,20081025,22,4.681818181818182,37.09090909090909,6,2,4
A1TY3KN1CYPDWZ,M. Giganti,20060301,22,4.136363636363637,53.90909090909091,24,10,14
A1TY97ZGQT5FGF,"Daniel Night ""Do to others as you would have ...",20070312,49,2.4285714285714284,241.46938775510205,140,204,-64
A1TZCTQW0SAFT1,"S ks ""S ks""",20091205,23,4.130434782608695,38.73913043478261,3,4,-1
A1TZLGFM02XN9N,A. Lee,20080406,23,3.869565217391304,189.34782608695653,57,1,56
A1U11IP6K6NHAK,41reviews,20121210,50,4.62,156.26,89,29,60
A1U2YHOESZHSAO,"B. Garbe ""Former Fat Boys Dot Com""",20100701,21,3.5238095238095237,142.42857142857142,13,22,-9
A1U326F7V11W5D,"T. Alexander ""T-REX""",20100614,30,4.333333333333333,92.16666666666667,33,16,17
A1U47NXNF84DIH,"J Lech ""sparkle1103""",20050829,24,4.291666666666667,77.5,40,4,36
A1U4GOVZWL8ZTL,"Richard J. ""Richard J.""",20100824,72,4.722222222222222,160.55555555555554,56,6,50
A1U5IJHJK84S54,Daniel A. Koblosh,20060107,93,3.870967741935484,278.80645161290323,3239,196,3043
A1U5NWJOYH2QQH,Old geek,20000425,93,3.946236559139785,118.01075268817205,357,52,305
A1U5WAWSCQLKEW,"Pulpit Pounding Political Pundit ""Peppy""",20050808,29,3.896551724137931,46.3448275862069,155,50,105
A1U6175SAO9162,"A. Duluc ""Carpe diem.""",20050119,22,4.7272727272727275,148.0,77,13,64
A1U671PFFQQDFI,Smart Frugal Demanding,20110423,22,4.090909090909091,103.27272727272727,5,1,4
A1U6RLUA8D5DSX,Gearz,20101206,36,4.694444444444445,69.05555555555556,15,2,13
A1U6WGB15DBB4Y,"Jonas Bendsen ""i'm trying to help you""",20050513,32,3.28125,416.78125,184,30,154
A1U6XG3OMP5S62,B. Payne,20061110,22,4.590909090909091,64.81818181818181,34,7,27
A1U6XPYATU9OPG,G. Denick,20120623,33,4.515151515151516,229.78787878787878,153,20,133
A1U71LN94K6W25,Dan P,20120327,26,4.576923076923077,315.65384615384613,21,3,18
A1U75DBAUXQKE3,"J. Boutilier ""Jim Boutilier""",20010819,22,4.318181818181818,251.86363636363637,395,22,373
A1U7IOWFY8HLI6,Levelle M Laney,20110503,36,4.305555555555555,80.91666666666667,6,8,-2
A1U7LS93I03MFW,Christopher K. Koenigsberg,20080610,31,3.5161290322580645,180.70967741935485,72,38,34
A1U7RNEQX9DLZV,JeffNJ,20110909,23,4.173913043478261,99.0,17,1,16
A1U7YAYZCG6ELL,D. Everts,20091204,26,4.346153846153846,346.96153846153845,53,27,26
A1U90MYVSLLFI1,Daniel Murtaugh,20110316,21,4.285714285714286,47.38095238095238,5,2,3
A1U9V4LBJ468NU,Hank Charleston,20070218,29,4.068965517241379,85.6896551724138,30,11,19
A1U9Y4XH0D8LQ7,PG,20091023,28,4.607142857142857,241.78571428571428,91,33,58
A1UARBNSRK1N2B,"Southern Cookie ""SC""",20090207,31,4.451612903225806,129.80645161290323,73,8,65
A1UAVLKVPTOCS7,John 'The book reviewer' Shane,20080710,21,4.571428571428571,93.52380952380952,41,17,24
A1UCAVBNJUZMPR,Dabuck,20050817,45,4.666666666666667,104.15555555555555,141,9,132
A1UCPXUBSESD65,mzglorybe,20090103,21,4.095238095238095,158.1904761904762,56,10,46
A1UE5IY4M7II1Y,Singleviking,20121211,33,4.545454545454546,67.96969696969697,54,6,48
A1UEL5C1N6E5SE,"Robert Salita ""Software Developer""",20030105,79,4.1265822784810124,164.63291139240508,1586,320,1266
A1UEQ4RFJBMGYJ,Dan,20140619,49,4.163265306122449,73.95918367346938,12,15,-3
A1UEZXK5A83ICO,"Benjamin S. Mitchell ""Disney Fanatic""",20100207,26,4.769230769230769,67.92307692307692,161,17,144
A1UFGLJPU5P4PN,D. Reilly,20080523,21,4.0,195.66666666666666,47,11,36
A1UFLVSJ3IRETQ,Eric Aderhold,20080330,41,4.341463414634147,193.8048780487805,30,6,24
A1UG4J8DEG9NVW,ResearchingMom,20070225,21,3.238095238095238,117.95238095238095,100,25,75
A1UHIEEEM83PFT,Hunter,20100925,21,4.571428571428571,65.33333333333333,3,1,2
A1UHTJ2NZ0IYJH,J. Shinn,20061214,24,4.166666666666667,168.70833333333334,58,5,53
A1UI6F76CPCG8Q,Michael LaBossiere,20090620,44,4.090909090909091,215.9090909090909,32,5,27
A1UIMU8Q87ZPCH,"Darren Levine ""He shoots, He Edits, He freque...",20120210,32,4.71875,349.9375,179,15,164
A1UJGZQJG6BP9K,Michael,20130831,24,4.5,141.16666666666666,22,1,21
A1UJNRYYZ2OJ5K,Capricorn One,20080826,23,4.565217391304348,199.30434782608697,17,2,15
A1UL2JH7XOUGM5,Ruined,20070803,48,4.1875,196.02083333333334,375,45,330
A1ULAF163Z7PM7,D. Jacobowitz,20070509,34,4.352941176470588,127.1470588235294,162,18,144
A1UMO57A3IQGT7,rjon,20140704,31,4.67741935483871,10.258064516129032,0,0,0
A1UMSB7LAW0RIR,"mom2twoboys ""Writer, Reader & Mage""",20090517,50,4.26,189.94,80,29,51
A1UNJ46NSB352E,"Moonlight Graham ""Ben""",20010720,50,4.56,153.94,63,37,26
A1UODWQ2K6DFXT,ellafan,20020118,32,5.0,97.75,260,24,236
A1UQBFCERIP7VJ,Margaret Picky,20090618,228,4.535087719298246,262.5570175438597,563,75,488
A1UQRSCLF8GW1T,"Michael D. Bigham ""M. Wassir""",20060505,22,4.0,134.27272727272728,399,36,363
A1UQUDT2Q0YENM,Michael,20060824,48,3.875,280.375,123,30,93
A1URXSRV6WDHVY,Marty Gillis,20070727,122,4.516393442622951,578.9508196721312,3212,220,2992
A1US0XD6JJ08OX,Roc Bowers,20130115,38,3.973684210526316,31.763157894736842,4,9,-5
A1USVFMQYJPCJR,BRKLYN,20050208,27,4.518518518518518,145.11111111111111,72,16,56
A1USYP4AXF5I1D,William E. Ferreira,20081118,39,4.128205128205129,70.33333333333333,50,48,2
A1UTAJZOWWO2PT,Robert Cain,20120226,25,2.88,138.96,22,43,-21
A1UTM65Y3G9HUL,Briggs,20120405,55,4.072727272727272,62.29090909090909,60,63,-3
A1UUEAO0O2XJZP,"olhipe ""olhipe""",20090117,31,3.903225806451613,52.354838709677416,19,11,8
A1UVWTNPX8TR0G,"K. Franklin ""Are we there yet?""",20071016,25,4.04,174.08,117,37,80
A1UWSU5ETQRQKX,"Robert J. Newell ""Bob""",20101211,42,4.333333333333333,450.2857142857143,174,26,148
A1UWZZ12W746CK,nBee1,20100507,29,4.068965517241379,82.48275862068965,24,20,4
A1UYZEBGMW65FY,odoylerules,20110509,24,4.625,49.625,22,15,7
A1UZ75VO01L2YK,"David Ayotte ""Dedicated American""",20100313,26,4.615384615384615,77.53846153846153,16,18,-2
A1UZG5OCBXX5BL,Stephanie,20130321,23,4.173913043478261,96.82608695652173,20,34,-14
A1V0BPMQVY24VX,"Randy Pullman ""master control""",20071118,21,3.761904761904762,97.80952380952381,30,39,-9
A1V3CLEE8KHTE2,Faith,20120817,40,4.675,87.425,55,6,49
A1V3LIFQNWB1FQ,SomeNYCGuy,20101004,42,4.333333333333333,212.0952380952381,122,22,100
A1V3PCKVCJ3TTZ,Henry Wolford,20080215,39,4.538461538461538,119.84615384615384,47,8,39
A1V3TRGWOMA8LC,"James Beswick ""Thanks for your time""",20080216,92,4.282608695652174,163.0326086956522,642,53,589
A1V4A5U5O3TMMD,AK,20101208,75,3.986666666666667,50.733333333333334,93,58,35
A1V4VVBQBFXRHC,Big-D,20010219,113,4.548672566371682,144.56637168141592,347,112,235
A1V5QP5KNFAM6X,C. Phonasa,20130104,23,4.478260869565218,33.95652173913044,3,0,3
A1V5TRJXTI6F01,Scott,20120115,45,4.777777777777778,48.577777777777776,38,4,34
A1V5UCC82BEETQ,cldsk,20121103,31,4.387096774193548,49.83870967741935,5,3,2
A1V60TVVH8A2PD,David H.,20090330,23,4.739130434782608,59.34782608695652,26,14,12
A1V68CETC0BXV7,"J. A. Eastman ""boomer""",20070816,22,4.636363636363637,149.54545454545453,15,17,-2
A1V7LKIXVMZTHJ,"Cornelius B. Henning ""Neels Henning""",20111231,21,4.380952380952381,247.9047619047619,153,13,140
A1V7QD51WZSNDP,Retired BSEE,20070610,21,3.761904761904762,108.38095238095238,14,3,11
A1V7SXUI8TBAHC,Shadow Moses,20121213,24,2.875,79.16666666666667,11,10,1
A1V8VLCK6C24,Johnwv,20100915,24,4.791666666666667,67.70833333333333,39,6,33
A1V9JPD85POOYC,Yakima_Dewd,20060709,22,4.954545454545454,148.04545454545453,33,2,31
A1VA1QF8KZNBLL,Jeff Lawrence,20100924,22,4.318181818181818,151.5909090909091,50,7,43
A1VBDMNT6I8RE5,"Katharena M. Eiermann ""Existential Diva -- Pr...",20090707,34,5.0,380.20588235294116,203,26,177
A1VEELTKS8NLZB,Amazon Customer,20090216,54,3.740740740740741,92.31481481481481,98,42,56
A1VF5LN6SHFVFJ,"Darth Mortis ""Dark Lord of the Sith""",20100408,25,4.8,138.52,22,7,15
A1VFTZ45CXKG4A,Glenn,20101108,25,4.08,70.2,8,1,7
A1VFX417XDNWIU,Canis Majoris,20070503,83,4.144578313253012,581.0963855421687,2239,129,2110
A1VG74IX3LTZH8,Linda G.,20120304,27,4.666666666666667,79.22222222222223,9,0,9
A1VGXHHR08G044,FlyingPolarBear,20051225,83,4.180722891566265,158.7710843373494,937,81,856
A1VHCO8RQFIGQJ,Indie Film Lover,20100915,94,4.4361702127659575,28.77659574468085,16,26,-10
A1VHDGG2CXBQ6T,"Luke Jarrett ""&#34;J.R&#34;""",20111215,33,4.666666666666667,97.3030303030303,423,47,376
A1VI4DV0HKKUS6,TechnoAmazonian,20111104,21,4.714285714285714,221.52380952380952,31,5,26
A1VIE8N8HW69GS,E IN MARYLAND,20111008,22,4.818181818181818,98.63636363636364,14,2,12
A1VIZFPC5FDDI5,Curtis K. Davis,20131209,26,5.0,41.61538461538461,2,6,-4
A1VJ0V58N0698J,"Angel_Pen ""angel_rising""",20040915,42,2.380952380952381,311.8095238095238,1457,599,858
A1VK4AWR4NPTFZ,phalgal,20101202,29,4.0,35.3448275862069,18,7,11
A1VK5P940H3AON,Douglas Stnschndr,20100515,22,4.954545454545454,112.45454545454545,49,9,40
A1VKAY0XWLA2CY,W. C. Bryant,20080211,36,4.527777777777778,546.5555555555555,934,94,840
A1VKBDONSZHDKK,"Reviewer ""FRE""",20090324,22,3.9545454545454546,53.81818181818182,73,49,24
A1VKO1VVYLY50K,"David Hocutt ""Tech GERD""",20130413,40,4.65,98.6,59,11,48
A1VLDT6C2KO9G5,"S. Powell ""bullmoon""",20110526,26,4.384615384615385,131.65384615384616,55,9,46
A1VLE2SH9J8WYS,"Allison &amp; Bill Dunn ""Alli""",20100303,45,4.488888888888889,152.2888888888889,77,7,70
A1VLVWTLV3LVHR,"Tim E Robertson ""Publisher MyMac""",20030403,55,4.2,681.3636363636364,1323,124,1199
A1VMCB9SBGZSL4,Jason,20120907,27,4.185185185185185,60.48148148148148,9,10,-1
A1VMPC92L1AQBU,A. Gift To You,20080420,25,4.36,123.8,40,7,33
A1VNUU48CSSRSY,"Rodger B. Terrey ""jeeping rodg""",20100606,38,3.6578947368421053,41.76315789473684,13,25,-12
A1VO7HA1MQY8SU,,20120616,22,4.136363636363637,108.54545454545455,9,16,-7
A1VOFY3QFT9WCG,AZ,20130122,41,4.853658536585366,89.36585365853658,16,5,11
A1VP1KVX7Y4PHQ,"James T. Barringer ""Just the facts, Ma'm""",20120201,24,3.9583333333333335,174.375,31,13,18
A1VPJT3BHZ9UAS,T. Caradonna,20120809,34,4.5,487.97058823529414,593,63,530
A1VQBEW0G4IH1J,J-J-J-Jinx!,20071020,64,3.671875,299.15625,131,30,101
A1VQHH85U7PX0,"MyBeesWax ""A Music Fan""",20071127,189,4.518518518518518,362.5820105820106,1454,104,1350
A1VR1HIOVQWN09,Mike,20101228,47,4.723404255319149,141.38297872340425,122,35,87
A1VR62D823PC8G,Carlos Cortes Gomez,20061109,21,4.333333333333333,98.38095238095238,46,5,41
A1VR9II0HC7ZQ6,Della Street,20110730,24,3.9583333333333335,51.833333333333336,8,17,-9
A1VRANSQ0WF1YS,"Robin M ""robin_M""",20021214,50,4.08,176.46,127,67,60
A1VRKW3QXN8UOF,ZacAttack,20100702,24,4.166666666666667,69.0,35,33,2
A1VS1LL905P5L5,hyytekk,20020215,47,4.23404255319149,291.70212765957444,387,77,310
A1VSNI84MLDRS0,JAC,20070222,30,4.633333333333334,141.03333333333333,150,16,134
A1VTBADV3JS1EC,Randi Morse,20080728,32,4.375,194.65625,86,17,69
A1VTCSCH8FFC76,Parker Hallam,20100104,109,4.073394495412844,104.21100917431193,161,108,53
A1VU192UIPG8O6,Mister  Happy,20111209,21,4.428571428571429,38.80952380952381,9,1,8
A1VUA80DLZGWIP,LT Sharpe,20050727,33,4.03030303030303,33.696969696969695,32,5,27
A1VUHTQ6GC4LH,Diana Carroll,20080721,23,3.4347826086956523,192.43478260869566,182,8,174
A1VUN4JU731CBH,I.Peters,20050327,65,3.6769230769230767,366.66153846153844,1460,97,1363
A1VUUO6EEBON7Y,"kev6677 ""TECHNO JUNKIE""",20060729,33,3.696969696969697,73.45454545454545,99,167,-68
A1VVRA3P6G1TWH,Luving it,20060414,70,4.1,300.5285714285714,693,100,593
A1VX8I4BVGKGB9,"intellectually_stupid ""iisgenius""",20070501,25,3.44,173.44,100,23,77
A1VXIY1511XQK2,J. Evans,20071002,40,4.15,181.35,68,20,48
A1VY7YDHTNLU0S,Baku,20100906,27,4.666666666666667,111.88888888888889,33,5,28
A1VYFEJM12ZP11,Jana Taylor,20060728,49,4.36734693877551,173.6326530612245,246,61,185
A1VYWOLFR6Q8EK,"S. Lee ""waterwoman39""",20070111,21,4.904761904761905,71.52380952380952,4,1,3
A1W0XQLEYWGQC5,B. Dawson,20060917,24,3.75,271.7916666666667,41,13,28
A1W2A0EHBM8112,Jack Heart,20110412,34,4.264705882352941,53.3235294117647,15,2,13
A1W35U95LIJ5LY,"R32_GTR_N1 ""-Raines""",20121126,29,4.862068965517241,54.96551724137931,10,0,10
A1W3CEEQBJ4GTN,S. Marchuk,20090907,27,4.666666666666667,50.851851851851855,5,1,4
A1W3KNBSWF19BE,marpater,20121102,39,4.948717948717949,58.30769230769231,26,4,22
A1W415JP5WEAJK,Alex S,20081107,108,4.37037037037037,283.9537037037037,827,46,781
A1W41I7MW62L9R,"Tom Funkte ""Tom A.Funke""",20100424,26,4.230769230769231,91.53846153846153,5,4,1
A1W476YCP7DZ2S,BillH,20070618,41,4.439024390243903,83.58536585365853,45,13,32
A1W4F91DH3XPB2,"M. Kelly ""Life is a Cabernet""",20080417,49,4.122448979591836,167.9591836734694,81,41,40
A1W4IPRLCVXR9U,LSA,20130214,24,3.5,98.08333333333333,21,25,-4
A1W5N8OT55A9Y3,"B. Christensen ""Frequent traveler, business o...",20041108,37,3.72972972972973,421.7837837837838,419,23,396
A1W5SO5D1C13RC,Mark Kitaoka,20060405,32,4.4375,362.90625,864,45,819
A1W66KMKC7Y81A,Leah,20130113,26,4.423076923076923,73.23076923076923,4,2,2
A1W78VPTNJJOF0,L. Wilson,20110428,24,4.5,170.29166666666666,35,10,25
A1W7R5ZAGVOSVQ,"J. Lee ""imajeel""",20090131,27,3.888888888888889,284.85185185185185,146,13,133
A1W83LEYOCCLZB,Szoo2,20130627,23,3.9130434782608696,145.2608695652174,29,2,27
A1W84YXJ54KG02,"J. Cullen ""researcher""",20091102,21,3.238095238095238,240.1904761904762,580,64,516
A1W8DGTJKDR545,"deezTx ""deeztx""",20100210,30,4.166666666666667,68.43333333333334,30,6,24
A1W8TURMFK3S33,Nicholas,20130108,36,4.305555555555555,61.75,70,13,57
A1W9QAREHO70U4,realexpressions photography,20120322,38,4.2368421052631575,46.60526315789474,47,8,39
A1WBIIZ5KF7D6H,Impetigo,20050303,32,3.8125,384.46875,558,73,485
A1WBM6NQU7TK36,Anthony Slatton,20110824,22,4.818181818181818,23.318181818181817,1,1,0
A1WBZA4OM02MXU,Brenda H,20060528,25,4.12,124.68,134,22,112
A1WCMXQK8SYE30,Craig Olson,20120527,26,3.6538461538461537,204.1153846153846,67,9,58
A1WCRIQUX3L1AR,B. Hayes,20061010,27,3.2962962962962963,240.40740740740742,407,124,283
A1WDCTSVCDKNIG,DIY Guy,20110909,22,4.090909090909091,61.63636363636363,25,7,18
A1WDKTBMZCUAM5,NGTO1,20110207,29,4.724137931034483,200.20689655172413,31,8,23
A1WDM0EFA58H69,Jerry Glonek,20100809,41,4.7073170731707314,92.29268292682927,29,5,24
A1WF4QNIE2Z3I7,N's Gadget Reviews,20140128,75,4.493333333333333,197.12,58,4,54
A1WFOFC1A72ZTZ,Michael Anderson,20070713,21,4.095238095238095,94.47619047619048,37,8,29
A1WG5SD91EWYXZ,J. Labore,20111230,22,4.2272727272727275,95.77272727272727,12,3,9
A1WG97A0EFHYXN,mark boucher,20131113,59,4.711864406779661,35.186440677966104,3,24,-21
A1WGGXBAR1GAUN,T-Square,20120622,25,3.48,229.04,59,19,40
A1WHLP7B7GGF7,"Guru H ""GH""",20081222,22,3.4545454545454546,105.36363636363636,62,24,38
A1WJ3P43SZUNDM,Techie,20110918,51,4.588235294117647,175.62745098039215,97,24,73
A1WKQ94M45D8MG,"Denise Crawford ""DC""",20090110,49,4.0,283.46938775510205,278,54,224
A1WKUY7T0EM0GM,"Krystal James ""genie""",20050411,32,4.21875,217.3125,365,24,341
A1WL8B38TM6KAR,B. Smith,20120727,27,4.111111111111111,28.37037037037037,6,8,-2
A1WLAQOT4R9RFK,Bunneh,20111222,22,4.2727272727272725,55.45454545454545,48,6,42
A1WM6XOZFJQ3PL,Daniel Ramirez,20110217,33,4.363636363636363,201.8181818181818,25,4,21
A1WMHFPD9YLVFV,Abester,20000805,27,4.333333333333333,263.22222222222223,237,22,215
A1WO88HMU10K3A,vixen2188,20110303,26,4.076923076923077,127.3076923076923,20,9,11
A1WOCDLPG4LGWZ,"JLo C. ""JLo""",20110928,33,3.878787878787879,79.51515151515152,26,23,3
A1WP4V9GZ8NRFT,aaanouel,20100724,21,3.857142857142857,91.95238095238095,39,12,27
A1WP7TOCJC3SWV,Steve,20070916,23,4.521739130434782,244.65217391304347,297,60,237
A1WPXG000113YQ,"M. Turner ""Mark T""",20071111,24,3.7916666666666665,173.70833333333334,46,15,31
A1WQIHZ2KXCQ68,Mario Alejandro,20130609,30,4.766666666666667,57.43333333333333,8,1,7
A1WR0KA61A2CTW,"W. Crawford ""HP DC7800, E8400 3.0Ghz, 4G RAM,...",20080722,39,3.641025641025641,217.69230769230768,417,52,365
A1WRXACOKPITBQ,"Leiah ""So, I Read This Book Today . . .""",20110109,21,4.523809523809524,101.28571428571429,8,3,5
A1WS4JLMA5GIEN,Marty,20110428,42,4.023809523809524,123.33333333333333,77,15,62
A1WSWGB24SHX9L,"Tony Harrison ""Be kind to one another, tender...",20101221,25,3.88,147.32,67,6,61
A1WTI1H1W1IX34,Hit by a bear,20070608,23,3.130434782608696,53.391304347826086,7,4,3
A1WU99RI2DTTJZ,"Steven M. Mcmahon ""deal hunter""",20050926,29,4.655172413793103,207.44827586206895,93,5,88
A1WUQF5HWBAQJU,JJG,20110319,56,4.392857142857143,767.125,3760,119,3641
A1WV711AD22U1E,"Pogo ""McIntosh""",20080429,22,4.409090909090909,140.6818181818182,23,18,5
A1WX6BYSC8VRA0,Hawaiiboy58,20101028,24,5.0,45.416666666666664,3,1,2
A1WXG10FJ353K0,MickeyJoe,20080205,85,4.458823529411765,302.1764705882353,213,40,173
A1WXJ1I42UOQ2V,AuburnTygr,20080809,31,4.0,189.5483870967742,79,28,51
A1WYSC85NLNM4Z,Ok2bclever,20060830,29,4.655172413793103,180.82758620689654,94,5,89
A1X0QMZ0M21J9U,Ivan Lavrusik,20100531,23,3.608695652173913,60.26086956521739,32,30,2
A1X141RMLQCIS7,"Brad M. Cassagne ""Computer Buff""",20041008,24,4.208333333333333,156.20833333333334,160,51,109
A1X14KJ08SENDJ,KO,20120413,21,3.5714285714285716,503.85714285714283,82,19,63
A1X1CEGHTHMBL1,jjceo,20090513,160,4.68125,323.95,893,79,814
A1X1CLFHGKEOUI,Zman,20130110,24,4.375,45.0,5,4,1
A1X1L0MLXK8HEZ,"Jerome Moye ""Big Rome""",20130223,23,3.9565217391304346,72.26086956521739,9,6,3
A1X260R0G6OHWU,Kenneth F. Krutsch,20100203,24,4.375,396.375,758,47,711
A1X2LENOF84LCQ,"D ""D""",20050413,80,3.6875,160.975,215,168,47
A1X3DA7C61WZLQ,Kris,20030206,51,3.549019607843137,236.52941176470588,2326,228,2098
A1X3ESYZ79H59E,chaos,20110127,76,4.2368421052631575,134.0921052631579,97,24,73
A1X4VWM6177NO0,fuzzy,20130301,30,4.7,57.53333333333333,18,5,13
A1X69RZ08LRNGL,steve_oakland,20041011,32,3.625,180.03125,115,25,90
A1X8BQQGCEHQ1V,"Kim Cantrell ""Soap Box Bandit""",20071226,28,4.321428571428571,176.60714285714286,176,32,144
A1X9NDNOVCABX3,"Chris D. ""Chris D., Photographer""",20120401,29,4.482758620689655,58.758620689655174,33,5,28
A1XAPRM0OO15SO,"LISA LOU ""LISA MARIE""",20130225,21,4.904761904761905,84.9047619047619,10,1,9
A1XAR9ESZ5Q6CV,"Amazon Customer ""LarsBerg""",20100105,26,4.230769230769231,101.23076923076923,29,18,11
A1XAXEL581ZQY3,Oldguy,20120808,32,4.375,192.84375,16,13,3
A1XB7JGJ459ERP,"Scott Chou ""Scott""",20020606,44,4.5227272727272725,127.6590909090909,142,21,121
A1XCCTKNN1RZMZ,"H. W. Fitzgerald, Jr.",20080120,33,4.03030303030303,41.57575757575758,55,7,48
A1XCO4HL2JYNWU,"GT ACE ""Say something about yourself!""",20090106,22,4.2272727272727275,75.54545454545455,7,4,3
A1XCWGU6FUK5QK,"J. Goldstein ""JG""",20110426,22,4.090909090909091,128.04545454545453,37,10,27
A1XD7G5102NMWT,buffy,20120710,22,5.0,37.27272727272727,9,0,9
A1XDMYX8QOW07N,Geoffrey Kleinman,20081231,24,3.7916666666666665,174.04166666666666,36,10,26
A1XE12PGTI9TBY,Seth Wandersman,20010818,22,2.6363636363636362,76.86363636363636,55,27,28
A1XE3M22N91451,Huckleberry,20101214,71,4.408450704225352,208.9718309859155,83,6,77
A1XE3S44YJ5NOL,Josh H-G,20090106,22,4.681818181818182,186.86363636363637,18,2,16
A1XEQGYY1IL8CD,CamiloXR,20111011,28,4.642857142857143,82.53571428571429,7,5,2
A1XFI340SHOS5K,Zenpony,20090111,28,4.0,173.75,14,11,3
A1XFKWAR5STF0,"John Woods ""TObject""",20050317,26,4.5,136.80769230769232,277,19,258
A1XFMXCDPBVJ5P,Ahikanana,20100223,31,4.548387096774194,145.61290322580646,40,8,32
A1XG38WOY3LY4V,Gadgets & Gizmos,20100121,41,4.146341463414634,101.0,51,9,42
A1XJL5W5L6CGPR,Dave,20110501,22,4.318181818181818,132.13636363636363,62,11,51
A1XJOSJN6FHFO0,"Shirley Priscilla  Johnson ""Author/Reviewer -...",20060521,46,4.8478260869565215,187.7826086956522,63,19,44
A1XK4VP74IB9TQ,Fastphoto,20090824,44,3.909090909090909,70.86363636363636,28,16,12
A1XL4YLORJ5IBS,Ana Pendragon,20100928,21,4.714285714285714,25.38095238095238,13,4,9
A1XLOLCKFF4EJG,Dennis Lockhart,20070629,25,4.12,53.52,46,4,42
A1XNCV67JBJVF7,Sam Beckett,20120101,36,4.138888888888889,129.11111111111111,14,2,12
A1XOM5G07FP93H,Richard,20081018,29,4.793103448275862,69.51724137931035,25,7,18
A1XP4LKVAV5GA7,Taonian Chen,20070512,21,4.619047619047619,111.33333333333333,32,5,27
A1XP5GMAIXJ10A,James Sibley,20091209,38,3.5526315789473686,100.36842105263158,50,17,33
A1XPT6TAPFPPEM,Mike60,20100102,25,3.16,76.68,27,28,-1
A1XSIEX9FQ9R3N,Daniel Jenkins,20110305,24,4.75,55.791666666666664,7,4,3
A1XSZF2A3ZV2MW,"Claudine Govier ""Lady Iris""",20080901,27,4.444444444444445,90.48148148148148,85,4,81
A1XTIPZ2GA9C98,"GWH ""Power Reader""",20130325,24,4.458333333333333,155.16666666666666,6,2,4
A1XTQSB4S24P0D,"Bob Terwillager ""Especial""",20090425,22,3.8636363636363638,95.5,26,16,10
A1XTSL9WZW301S,DyingJedi,20100727,36,4.388888888888889,154.55555555555554,17,39,-22
A1XVH630645EYU,"ChowS ""EH""",20130226,28,4.535714285714286,96.17857142857143,7,0,7
A1XVY7QFMOFD3V,Lie2me,20120613,27,2.962962962962963,221.03703703703704,31,72,-41
A1XX9RG82WGSY6,Adam Palmer,20120314,29,4.0344827586206895,31.862068965517242,9,5,4
A1XXMNLOLKNO0I,"Stanley J. Wynman ""Wynman""",20040217,83,4.9156626506024095,45.734939759036145,164,27,137
